blend_file,domain,object_name,type,data_name,collections,semantic_base,lod_name,lod_level,vertices,triangles,materials,uv_layers,color_attributes,modifiers,parent,instance_type,instance_collection,lay_asset_key,lay_model,boneSetIndex,colTreeNodeIndex,unknownWorldDataIndex,col_type,surface_type,col_modifier,location,rotation_euler,scale
CityOfRuinEntry.blend,COL_TREE,17_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[25.006067276000977,-111.94044494628906,-7.080554962158203]","[0.0,0.0,0.0]","[23.97435760498047,18.6444091796875,42.013633728027344]"
CityOfRuinEntry.blend,WMB_TREE,17_-1_-1_wmb,EMPTY,,wmb_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[92.56243896484375,-55.4077033996582,-19.825523376464844]","[0.0,0.0,0.0]","[51.462303161621094,44.19670486450195,13.07064437866211]"
CityOfRuinEntry.blend,COL_TREE,180_187_188_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[99.20738220214844,11.268820762634277,32.00492477416992]","[0.0,0.0,0.0]","[33.96377182006836,14.446860313415527,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,181_183_184_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[125.01184844970703,11.277060508728027,32.00492477416992]","[0.0,0.0,0.0]","[8.159309387207031,14.438620567321777,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,182_185_186_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[112.77203369140625,-1.1606398820877075,32.00492477416992]","[0.0,0.0,0.0]","[5.020488739013672,1.8766498565673828,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,183_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[124.61583709716797,-0.9917600154876709,32.00492477416992]","[0.0,0.0,0.0]","[7.763298034667969,2.169800043106079,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,184_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[125.12440490722656,11.277060508728027,32.00492477416992]","[0.0,0.0,0.0]","[8.0467529296875,14.438620567321777,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,185_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[114.54505920410156,-1.5024899244308472,28.82906723022461]","[0.0,0.0,0.0]","[3.2474632263183594,1.5347999334335327,4.932528495788574]"
CityOfRuinEntry.blend,COL_TREE,186_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[112.740234375,-1.1299749612808228,32.00492477416992]","[0.0,0.0,0.0]","[4.988689422607422,1.845984935760498,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,187_189_190_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[107.59892272949219,11.281745910644531,32.00492477416992]","[0.0,0.0,0.0]","[25.57223892211914,14.433935165405273,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,188_191_192_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[98.95045471191406,-1.0586299896240234,32.00492477416992]","[0.0,0.0,0.0]","[33.70683670043945,2.1194100379943848,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,189_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[109.9140625,-0.769879937171936,32.00492477416992]","[0.0,0.0,0.0]","[2.162517547607422,2.37611985206604,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,18_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[20.476839065551758,-113.87947082519531,-7.080554962158203]","[0.0,0.0,0.0]","[19.44512939453125,16.70538330078125,42.013633728027344]"
CityOfRuinEntry.blend,WMB_TREE,18_-1_-1_wmb,EMPTY,,wmb_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[55.48998260498047,-52.511940002441406,-13.04889965057373]","[0.0,0.0,0.0]","[16.640134811401367,41.28215026855469,6.3089799880981445]"
CityOfRuinEntry.blend,COL_TREE,190_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[107.59892272949219,11.281745910644531,32.00492477416992]","[0.0,0.0,0.0]","[25.57223892211914,14.433935165405273,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,191_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[113.98922729492188,-1.0476150512695312,27.720279693603516]","[0.0,0.0,0.0]","[17.870498657226562,2.1083950996398926,6.509699821472168]"
CityOfRuinEntry.blend,COL_TREE,192_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[98.95045471191406,-1.534234881401062,32.00492477416992]","[0.0,0.0,0.0]","[33.70683670043945,1.643804907798767,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,193_195_196_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[24.37216567993164,47.80788803100586,3.8841495513916016]","[0.0,0.0,0.0]","[64.7813949584961,50.98733139038086,23.284149169921875]"
CityOfRuinEntry.blend,COL_TREE,194_199_200_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[23.48757553100586,-3.1855545043945312,2.9453048706054688]","[0.0,0.0,0.0]","[63.89680480957031,101.98077392578125,49.14176559448242]"
CityOfRuinEntry.blend,COL_TREE,195_197_198_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[71.25698852539062,11.268120765686035,20.41679573059082]","[0.0,0.0,0.0]","[17.896577835083008,14.44756031036377,6.751505374908447]"
CityOfRuinEntry.blend,COL_TREE,196_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[-18.363969802856445,47.85446548461914,-0.6345386505126953]","[0.0,0.0,0.0]","[22.045259475708008,50.94075393676758,18.765460968017578]"
CityOfRuinEntry.blend,COL_TREE,197_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[77.27078247070312,11.41329574584961,21.16741943359375]","[0.0,0.0,0.0]","[11.88278579711914,14.302385330200195,6.000880241394043]"
CityOfRuinEntry.blend,COL_TREE,198_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[67.18592834472656,-0.882099986076355,19.411624908447266]","[0.0,0.0,0.0]","[13.825521469116211,2.297339916229248,5.746334552764893]"
CityOfRuinEntry.blend,COL_TREE,199_201_202_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[23.48757553100586,47.82659912109375,27.377655029296875]","[0.0,0.0,0.0]","[63.89680480957031,50.96862030029297,24.709415435791016]"
CityOfRuinEntry.blend,COL_TREE,19_21_22_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[47.131103515625,-65.50509643554688,14.614295959472656]","[0.0,0.0,0.0]","[12.420694351196289,31.53501319885254,34.901885986328125]"
CityOfRuinEntry.blend,WMB_TREE,19_21_22_wmb,EMPTY,,wmb_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[-13.490921020507812,-99.2252197265625,-13.90145492553711]","[0.0,0.0,0.0]","[54.93994903564453,74.26284790039062,38.222835540771484]"
CityOfRuinEntry.blend,COL_TREE,1_3_4_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[30.520118713378906,-18.176780700683594,-3.45050048828125]","[0.0,0.0,0.0]","[104.77922058105469,140.06736755371094,55.53757095336914]"
CityOfRuinEntry.blend,WMB_TREE,1_3_4_wmb,EMPTY,,wmb_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[152.75607299804688,-267.56341552734375,3.7495956420898438]","[0.0,0.0,0.0]","[221.18695068359375,256.4346618652344,94.96122741699219]"
CityOfRuinEntry.blend,COL_TREE,200_203_204_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[37.413021087646484,-3.1855545043945312,1.6598625183105469]","[0.0,0.0,0.0]","[36.381309509277344,101.98077392578125,47.8563232421875]"
CityOfRuinEntry.blend,COL_TREE,201_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[21.343158721923828,47.82659912109375,30.496570587158203]","[0.0,0.0,0.0]","[61.75238800048828,50.96862030029297,21.590499877929688]"
CityOfRuinEntry.blend,COL_TREE,202_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[58.28941345214844,-0.0020799636840820312,27.377655029296875]","[0.0,0.0,0.0]","[29.094970703125,3.1206798553466797,24.709415435791016]"
CityOfRuinEntry.blend,COL_TREE,203_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[56.6533203125,-3.1855545043945312,1.6598625183105469]","[0.0,0.0,0.0]","[17.141008377075195,101.98077392578125,47.8563232421875]"
CityOfRuinEntry.blend,COL_TREE,204_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[21.379243850708008,-3.1855545043945312,-7.188035011291504]","[0.0,0.0,0.0]","[20.3475341796875,101.98077392578125,12.211955070495605]"
CityOfRuinEntry.blend,COL_TREE,205_207_208_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[118.96234893798828,0.03964996337890625,32.00492477416992]","[0.0,0.0,0.0]","[10.904457092285156,1.5047199726104736,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,206_213_214_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[58.53582763671875,2.610595226287842,25.039878845214844]","[0.0,0.0,0.0]","[36.597877502441406,4.0850749015808105,27.047189712524414]"
CityOfRuinEntry.blend,COL_TREE,207_209_210_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[121.89802551269531,0.03964996337890625,32.00492477416992]","[0.0,0.0,0.0]","[7.968784332275391,1.5047199726104736,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,208_211_212_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[111.63371276855469,-0.22930991649627686,26.463180541992188]","[0.0,0.0,0.0]","[3.575817108154297,1.2356798648834229,3.538599967956543]"
CityOfRuinEntry.blend,COL_TREE,209_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[121.98707580566406,0.03964996337890625,32.00492477416992]","[0.0,0.0,0.0]","[7.879726409912109,1.5047199726104736,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,20_23_24_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[20.65251350402832,-82.16141510009766,-19.644515991210938]","[0.0,0.0,0.0]","[14.446084022521973,13.551895141601562,0.6430749893188477]"
CityOfRuinEntry.blend,WMB_TREE,20_27_28_wmb,EMPTY,,wmb_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[-13.490764617919922,-52.58442687988281,-6.019260406494141]","[0.0,0.0,0.0]","[54.94010543823242,41.455684661865234,17.063697814941406]"
CityOfRuinEntry.blend,COL_TREE,210_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[118.62637329101562,0.07479000091552734,32.00492477416992]","[0.0,0.0,0.0]","[4.697135925292969,1.4695799350738525,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,211_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[113.41570281982422,-0.41505491733551025,26.81647491455078]","[0.0,0.0,0.0]","[1.7938232421875,1.0499348640441895,3.185305595397949]"
CityOfRuinEntry.blend,COL_TREE,212_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[111.08587646484375,-0.22930991649627686,25.28113555908203]","[0.0,0.0,0.0]","[3.027984619140625,1.2356798648834229,2.3565549850463867]"
CityOfRuinEntry.blend,COL_TREE,213_215_216_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[75.87570190429688,1.831395149230957,25.039878845214844]","[0.0,0.0,0.0]","[19.25800323486328,3.305874824523926,27.047189712524414]"
CityOfRuinEntry.blend,COL_TREE,214_217_218_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[42.19244384765625,2.629539966583252,6.480489730834961]","[0.0,0.0,0.0]","[20.254497528076172,4.0661301612854,8.169529914855957]"
CityOfRuinEntry.blend,COL_TREE,215_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[86.88238525390625,0.09361493587493896,32.00492477416992]","[0.0,0.0,0.0]","[8.251323699951172,1.5559449195861816,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,216_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[67.9197998046875,1.831395149230957,25.039878845214844]","[0.0,0.0,0.0]","[11.302101135253906,3.305874824523926,27.047189712524414]"
CityOfRuinEntry.blend,COL_TREE,217_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[51.66871643066406,1.262619972229004,6.480489730834961]","[0.0,0.0,0.0]","[10.778226852416992,2.6457698345184326,8.169529914855957]"
CityOfRuinEntry.blend,COL_TREE,218_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[32.630184173583984,2.629539966583252,4.817914962768555]","[0.0,0.0,0.0]","[10.69223690032959,4.0661301612854,2.598665237426758]"
CityOfRuinEntry.blend,COL_TREE,219_221_222_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[61.74704360961914,151.0939483642578,6.993503570556641]","[0.0,0.0,0.0]","[72.3249740600586,151.4645538330078,53.189964294433594]"
CityOfRuinEntry.blend,COL_TREE,21_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[50.274017333984375,-65.50509643554688,15.058094024658203]","[0.0,0.0,0.0]","[9.277780532836914,31.53501319885254,34.45808410644531]"
CityOfRuinEntry.blend,WMB_TREE,21_23_24_wmb,EMPTY,,wmb_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[-13.490901947021484,-103.6890869140625,-13.90145492553711]","[0.0,0.0,0.0]","[54.9399299621582,69.79898071289062,38.222835540771484]"
CityOfRuinEntry.blend,COL_TREE,220_315_316_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[19.415420532226562,151.1347198486328,8.992992401123047]","[0.0,0.0,0.0]","[29.993349075317383,151.42381286621094,50.44333267211914]"
CityOfRuinEntry.blend,COL_TREE,221_223_224_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[79.60310363769531,105.21530151367188,14.351093292236328]","[0.0,0.0,0.0]","[54.46891784667969,105.58590698242188,45.83238220214844]"
CityOfRuinEntry.blend,COL_TREE,222_277_278_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[47.84367752075195,151.21035766601562,6.993503570556641]","[0.0,0.0,0.0]","[58.421607971191406,151.34814453125,53.189964294433594]"
CityOfRuinEntry.blend,COL_TREE,223_225_226_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[99.65782165527344,105.22732543945312,25.15029525756836]","[0.0,0.0,0.0]","[34.41420364379883,105.57388305664062,27.016584396362305]"
CityOfRuinEntry.blend,COL_TREE,224_253_254_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[57.71177291870117,56.64250946044922,14.351093292236328]","[0.0,0.0,0.0]","[32.57758331298828,57.01312255859375,45.83238220214844]"
CityOfRuinEntry.blend,COL_TREE,225_227_228_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[122.00596618652344,13.652754783630371,32.044830322265625]","[0.0,0.0,0.0]","[12.066051483154297,13.99930477142334,20.12204933166504]"
CityOfRuinEntry.blend,COL_TREE,226_241_242_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[99.65782165527344,105.2344970703125,25.11039161682129]","[0.0,0.0,0.0]","[34.41420364379883,105.56671142578125,26.976680755615234]"
CityOfRuinEntry.blend,COL_TREE,227_229_230_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[121.29859924316406,5.335754871368408,32.00492477416992]","[0.0,0.0,0.0]","[11.358684539794922,5.682304859161377,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,228_235_236_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[123.38652038574219,24.57559585571289,32.044830322265625]","[0.0,0.0,0.0]","[10.685504913330078,3.0764646530151367,20.12204933166504]"
CityOfRuinEntry.blend,COL_TREE,229_231_232_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[122.57135009765625,5.335754871368408,32.00492477416992]","[0.0,0.0,0.0]","[10.085941314697266,5.682304859161377,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,22_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[46.469825744628906,-65.02757263183594,14.614295959472656]","[0.0,0.0,0.0]","[11.75941276550293,31.057493209838867,34.901885986328125]"
CityOfRuinEntry.blend,WMB_TREE,22_25_26_wmb,EMPTY,,wmb_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[-13.665367126464844,-64.56436157226562,-5.834178924560547]","[0.0,0.0,0.0]","[54.7655029296875,39.60198974609375,16.59402084350586]"
CityOfRuinEntry.blend,COL_TREE,230_233_234_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[115.19279479980469,3.944499969482422,32.00492477416992]","[0.0,0.0,0.0]","[5.252880096435547,4.27670955657959,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,231_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[122.57135009765625,5.335754871368408,32.00492477416992]","[0.0,0.0,0.0]","[10.085941314697266,5.682304859161377,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,232_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[118.17047119140625,1.8064749240875244,24.833839416503906]","[0.0,0.0,0.0]","[4.4098358154296875,2.129154920578003,0.9669609069824219]"
CityOfRuinEntry.blend,COL_TREE,233_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[116.46554565429688,1.817229986190796,32.00492477416992]","[0.0,0.0,0.0]","[3.9801368713378906,2.1282799243927,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,234_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[113.03524017333984,3.944499969482422,24.178382873535156]","[0.0,0.0,0.0]","[3.0953216552734375,4.27670955657959,1.1186342239379883]"
CityOfRuinEntry.blend,COL_TREE,235_237_238_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[127.02848052978516,24.852943420410156,32.044830322265625]","[0.0,0.0,0.0]","[7.043540954589844,2.7991151809692383,20.12204933166504]"
CityOfRuinEntry.blend,COL_TREE,236_239_240_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[118.19842529296875,23.911279678344727,32.00492477416992]","[0.0,0.0,0.0]","[5.497413635253906,2.412149429321289,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,237_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[128.88392639160156,24.23440933227539,32.044830322265625]","[0.0,0.0,0.0]","[5.188091278076172,2.1805801391601562,20.12204933166504]"
CityOfRuinEntry.blend,COL_TREE,238_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[126.710205078125,24.852943420410156,32.044830322265625]","[0.0,0.0,0.0]","[6.7252655029296875,2.7991151809692383,20.12204933166504]"
CityOfRuinEntry.blend,COL_TREE,239_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[120.31837463378906,23.911279678344727,32.00492477416992]","[0.0,0.0,0.0]","[3.3774681091308594,2.412149429321289,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,23_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[27.886768341064453,-82.16141510009766,-19.644515991210938]","[0.0,0.0,0.0]","[7.211830139160156,13.551895141601562,0.6430749893188477]"
CityOfRuinEntry.blend,WMB_TREE,23_-1_-1_wmb,EMPTY,,wmb_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[-13.496551513671875,-120.39541625976562,-13.90145492553711]","[0.0,0.0,0.0]","[54.93428039550781,53.092655181884766,38.222835540771484]"
CityOfRuinEntry.blend,COL_TREE,240_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[115.78855895996094,24.0096435546875,32.00492477416992]","[0.0,0.0,0.0]","[3.0875511169433594,2.2426156997680664,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,241_243_244_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[107.59892272949219,105.2344970703125,25.11039161682129]","[0.0,0.0,0.0]","[25.57223892211914,105.56671142578125,26.976680755615234]"
CityOfRuinEntry.blend,COL_TREE,242_249_250_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[99.65782165527344,12.941009521484375,32.00492477416992]","[0.0,0.0,0.0]","[34.41420364379883,13.234869003295898,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,243_245_246_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[107.59892272949219,105.2344970703125,25.11039161682129]","[0.0,0.0,0.0]","[25.57223892211914,105.56671142578125,26.976680755615234]"
CityOfRuinEntry.blend,COL_TREE,244_247_248_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[104.03559112548828,23.47887420654297,32.00492477416992]","[0.0,0.0,0.0]","[2.6442489624023438,2.6652145385742188,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,245_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[110.67633056640625,12.927934646606445,32.00492477416992]","[0.0,0.0,0.0]","[2.924785614013672,13.26014518737793,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,246_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[107.59892272949219,105.28396606445312,25.11039161682129]","[0.0,0.0,0.0]","[25.57223892211914,105.51724243164062,26.976680755615234]"
CityOfRuinEntry.blend,COL_TREE,247_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[104.03559112548828,23.243900299072266,32.00492477416992]","[0.0,0.0,0.0]","[2.6442489624023438,2.4302406311035156,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,248_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[104.11155700683594,23.47887420654297,32.00492477416992]","[0.0,0.0,0.0]","[2.568286895751953,2.6652145385742188,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,249_251_252_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[110.63433837890625,12.9367094039917,32.00492477416992]","[0.0,0.0,0.0]","[23.437686920166016,13.204779624938965,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,24_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[17.611543655395508,-82.16141510009766,-19.400529861450195]","[0.0,0.0,0.0]","[11.40511417388916,13.551895141601562,0.11360931396484375]"
CityOfRuinEntry.blend,WMB_TREE,24_-1_-1_wmb,EMPTY,,wmb_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[-13.490901947021484,-71.12094116210938,-6.3311004638671875]","[0.0,0.0,0.0]","[54.9399299621582,37.2308349609375,17.375539779663086]"
CityOfRuinEntry.blend,COL_TREE,250_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[98.95045471191406,12.941009521484375,21.480703353881836]","[0.0,0.0,0.0]","[33.70683670043945,13.234869003295898,6.568604946136475]"
CityOfRuinEntry.blend,COL_TREE,251_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[95.643798828125,1.5367300510406494,20.60626983642578]","[0.0,0.0,0.0]","[4.752628326416016,1.804800033569336,1.4457807540893555]"
CityOfRuinEntry.blend,COL_TREE,252_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[110.63433837890625,23.47757339477539,32.00492477416992]","[0.0,0.0,0.0]","[23.437686920166016,2.663914680480957,20.08214569091797]"
CityOfRuinEntry.blend,COL_TREE,253_255_256_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[57.71177291870117,53.51095199584961,22.884838104248047]","[0.0,0.0,0.0]","[32.57758331298828,53.88156509399414,37.29863739013672]"
CityOfRuinEntry.blend,COL_TREE,254_265_266_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[56.16542053222656,56.65092468261719,14.351093292236328]","[0.0,0.0,0.0]","[31.03122901916504,57.00470733642578,45.83238220214844]"
CityOfRuinEntry.blend,COL_TREE,255_257_258_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[57.71177291870117,53.51095199584961,22.884838104248047]","[0.0,0.0,0.0]","[32.57758331298828,53.88156509399414,37.29863739013672]"
CityOfRuinEntry.blend,COL_TREE,256_263_264_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[72.8700180053711,12.962143898010254,15.944194793701172]","[0.0,0.0,0.0]","[16.791717529296875,13.21373462677002,3.8473148345947266]"
CityOfRuinEntry.blend,COL_TREE,257_259_260_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[57.64311599731445,64.74227142333984,22.884838104248047]","[0.0,0.0,0.0]","[32.50892639160156,42.650245666503906,37.29863739013672]"
CityOfRuinEntry.blend,COL_TREE,258_261_262_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[82.14328002929688,12.727154731750488,19.07367515563965]","[0.0,0.0,0.0]","[8.146072387695312,13.097764015197754,2.3608856201171875]"
CityOfRuinEntry.blend,COL_TREE,259_-1_-1_col,EMPTY,,col_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[57.64311599731445,64.74227142333984,22.884838104248047]","[0.0,0.0,0.0]","[32.50892639160156,42.650245666503906,37.29863739013672]"
CityOfRuinEntry.blend,WMB_TREE,25_-1_-1_wmb,EMPTY,,wmb_colTreeNodes,,,,,,,,,,,NONE,,,,,,,,,,"[4.965085983276367,-69.63276672363281,-5.834178924560547]","[0.0,0.0,0.0]","[36.13505554199219,34.533592224121094,16.59402084350586]"
